,0,1,USDJPY,JPYEUR,EURGBP,GBPCHF
316,1999.03.18,0:00,185.843448859,95.521000756,53.5284892838,202.091692785
317,1999.03.18,4:00,184.371935757,95.9338561932,54.3314166231,201.633692692
318,1999.03.18,8:00,184.631614539,95.1405909246,54.9336121275,201.514951927
319,1999.03.18,12:00,182.640743872,98.460659301,53.7292211187,201.769396423
320,1999.03.18,16:00,181.039391378,100.400408194,52.5917407214,203.296063399
321,1999.03.18,20:00,181.125950972,101.018445525,51.7888133821,204.27991545
322,1999.03.19,0:00,180.909551986,100.855621667,52.7255619446,203.737100525
323,1999.03.19,4:00,180.649873204,100.692960308,52.658651333,203.346952298
324,1999.03.19,8:00,180.693153001,103.245275737,50.7182435964,204.568285879
325,1999.03.19,12:00,179.65443787,104.235218793,50.3167799268,204.771841476
326,1999.03.19,16:00,178.918681319,104.466888001,49.6476738108,205.78961946
327,1999.03.19,20:00,179.35147929,105.329594449,48.9116570831,206.519027015
328,1999.03.20,0:00,178.918681319,105.063746314,48.7778358599,206.145841754
329,1999.03.22,0:00,180.217075232,104.235218793,49.446941976,205.97621209
330,1999.03.22,4:00,179.65443787,105.03054238,49.1123889179,205.97621209
331,1999.03.22,8:00,180.173795435,105.995568944,48.5101934135,206.230656586
332,1999.03.22,12:00,181.731868132,104.4337924,48.1087297439,206.773471511
333,1999.03.22,16:00,183.766018597,100.98583742,49.5807631992,205.518211997
334,1999.03.22,20:00,183.592899408,101.148769611,49.6476738108,205.043248938
335,1999.03.23,0:00,185.410650888,100.238071833,49.3800313643,205.857471325
336,1999.03.23,4:00,185.97328825,99.1698043264,49.8484056456,205.535174964
337,1999.03.23,8:00,185.36737109,100.66040637,48.9785676947,205.670878695
338,1999.03.23,12:00,185.064412511,100.335462816,50.0491374804,204.500434013
339,1999.03.23,16:00,183.030262046,101.377080509,47.7072660742,206.468138116
340,1999.03.23,20:00,183.246661031,101.409688614,47.3058024046,206.417249216
341,1999.03.24,0:00,182.467624683,102.719212761,46.4359644537,206.705619645
342,1999.03.24,4:00,180.866272189,103.442928517,47.3727130162,206.044063956
343,1999.03.24,8:00,181.428909552,102.98208175,47.3058024046,206.16280472
344,1999.03.24,12:00,181.385629755,102.096192131,46.4359644537,207.231471604
345,1999.03.24,16:00,180.173795435,103.871708843,46.6366962886,207.044878973
346,1999.03.24,20:00,182.597464074,102.522264142,47.238891793,207.265397536
347,1999.03.25,0:00,182.727303466,102.620684285,46.904338735,207.401101268
348,1999.03.25,4:00,184.242096365,101.605608073,46.8374281234,207.553767965
349,1999.03.25,8:00,183.636179205,102.194395609,46.0345007841,207.418064234
350,1999.03.25,12:00,183.376500423,101.670932614,46.5697856769,207.095767872
351,1999.03.25,16:00,183.203381234,103.409941249,47.1719811814,207.536804999
352,1999.03.25,20:00,183.679459003,104.003820416,47.8410872974,206.620804813
353,1999.03.26,0:00,183.939137785,103.739705602,47.8410872974,206.569915914
354,1999.03.26,4:00,185.756889265,102.161679172,47.8410872974,206.535989981
355,1999.03.26,8:00,186.752324598,101.311810134,47.9749085206,206.21369362
356,1999.03.26,12:00,188.310397295,100.758014018,46.8374281234,207.299323469
357,1999.03.26,16:00,193.027895182,99.9137782741,44.7631991636,209.046509008
358,1999.03.26,20:00,193.027895182,99.1052381127,45.4323052797,208.401916285
