,closeAsk,closeBid,complete,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,time,volume
217,1.8938,1.8934,True,1.8942,1.8937,1.8926,1.8921,1.8927,1.8922,2005-02-18T02:00:00.000000Z,450
218,1.8961,1.8958,True,1.8974,1.8971,1.8926,1.8922,1.8939,1.8935,2005-02-18T06:00:00.000000Z,6849
219,1.8935,1.8931,True,1.8964,1.8961,1.8893,1.8889,1.8961,1.8958,2005-02-18T10:00:00.000000Z,8718
220,1.894,1.8936,True,1.8957,1.8953,1.8927,1.8923,1.8938,1.8934,2005-02-18T14:00:00.000000Z,8768
221,1.8948,1.8938,True,1.896,1.8951,1.8936,1.8932,1.894,1.8936,2005-02-18T18:00:00.000000Z,1032
222,1.8937,1.8927,True,1.896,1.895,1.8933,1.8923,1.8952,1.8942,2005-02-20T18:00:00.000000Z,231
223,1.8918,1.8914,True,1.8948,1.8938,1.891,1.8906,1.8937,1.8927,2005-02-20T22:00:00.000000Z,700
224,1.8934,1.893,True,1.8937,1.8933,1.8914,1.891,1.8918,1.8914,2005-02-21T02:00:00.000000Z,780
225,1.8977,1.8973,True,1.9,1.8996,1.893,1.8926,1.8935,1.8931,2005-02-21T06:00:00.000000Z,6216
226,1.8958,1.8954,True,1.898,1.8976,1.8937,1.8933,1.8977,1.8973,2005-02-21T10:00:00.000000Z,6525
227,1.8979,1.8975,True,1.8982,1.8978,1.8949,1.8945,1.8958,1.8954,2005-02-21T14:00:00.000000Z,4751
228,1.8974,1.897,True,1.8985,1.8981,1.8965,1.8961,1.8978,1.8974,2005-02-21T18:00:00.000000Z,403
229,1.8975,1.8971,True,1.8975,1.8971,1.8957,1.8953,1.8974,1.897,2005-02-21T22:00:00.000000Z,694
230,1.9071,1.9067,True,1.908,1.9076,1.897,1.8966,1.8974,1.897,2005-02-22T02:00:00.000000Z,2301
231,1.9083,1.9079,True,1.9092,1.9088,1.9053,1.9049,1.9072,1.9068,2005-02-22T06:00:00.000000Z,7300
232,1.9089,1.9085,True,1.9139,1.9135,1.9072,1.9068,1.9083,1.9079,2005-02-22T10:00:00.000000Z,9396
233,1.9082,1.9078,True,1.91,1.9096,1.9035,1.9029,1.9089,1.9085,2005-02-22T14:00:00.000000Z,9706
234,1.9119,1.9115,True,1.9123,1.9119,1.9065,1.9061,1.9082,1.9078,2005-02-22T18:00:00.000000Z,5078
235,1.9073,1.9069,True,1.9119,1.9115,1.9053,1.9049,1.9119,1.9115,2005-02-22T22:00:00.000000Z,1927
236,1.9082,1.9078,True,1.9118,1.9114,1.9069,1.9065,1.9073,1.9069,2005-02-23T02:00:00.000000Z,1788
237,1.9101,1.9097,True,1.9122,1.9115,1.9045,1.9041,1.9082,1.9078,2005-02-23T06:00:00.000000Z,7289
238,1.9128,1.9124,True,1.9134,1.913,1.907,1.9066,1.9101,1.9097,2005-02-23T10:00:00.000000Z,8702
239,1.9074,1.907,True,1.9129,1.9125,1.9048,1.9044,1.9129,1.9125,2005-02-23T14:00:00.000000Z,10075
240,1.9088,1.9084,True,1.9123,1.9119,1.9068,1.9064,1.9074,1.907,2005-02-23T18:00:00.000000Z,4090
241,1.9073,1.9069,True,1.9093,1.9089,1.9055,1.9051,1.9089,1.9085,2005-02-23T22:00:00.000000Z,996
242,1.9096,1.9092,True,1.9108,1.9104,1.9072,1.9068,1.9073,1.9069,2005-02-24T02:00:00.000000Z,1337
243,1.904,1.9036,True,1.9115,1.9111,1.9016,1.9012,1.9095,1.9091,2005-02-24T06:00:00.000000Z,8525
244,1.9098,1.9094,True,1.9129,1.9122,1.904,1.9036,1.904,1.9036,2005-02-24T10:00:00.000000Z,9997
245,1.9129,1.9125,True,1.9142,1.9138,1.9065,1.9061,1.9098,1.9094,2005-02-24T14:00:00.000000Z,10745
246,1.9098,1.9094,True,1.913,1.9126,1.9098,1.9094,1.9129,1.9125,2005-02-24T18:00:00.000000Z,4261
247,1.9112,1.9108,True,1.912,1.9116,1.9072,1.9068,1.9098,1.9094,2005-02-24T22:00:00.000000Z,1494
248,1.9106,1.9102,True,1.9115,1.9111,1.9097,1.9093,1.9112,1.9108,2005-02-25T02:00:00.000000Z,1018
249,1.9087,1.9083,True,1.9125,1.9121,1.9084,1.908,1.9106,1.9102,2005-02-25T06:00:00.000000Z,6724
250,1.9123,1.9119,True,1.9139,1.9135,1.9066,1.9062,1.9085,1.9081,2005-02-25T10:00:00.000000Z,10135
251,1.918,1.9176,True,1.9188,1.9184,1.9121,1.9117,1.9124,1.912,2005-02-25T14:00:00.000000Z,9965
252,1.92,1.919,True,1.9202,1.9193,1.9171,1.9167,1.918,1.9176,2005-02-25T18:00:00.000000Z,3484
253,1.9186,1.9176,True,1.9197,1.9187,1.9185,1.9175,1.9193,1.9183,2005-02-27T18:00:00.000000Z,33
254,1.9223,1.9219,True,1.9232,1.9226,1.9168,1.9158,1.9186,1.9176,2005-02-27T22:00:00.000000Z,1200
255,1.9221,1.9217,True,1.924,1.9236,1.921,1.9206,1.9223,1.9219,2005-02-28T02:00:00.000000Z,969
256,1.9241,1.9237,True,1.9254,1.925,1.9198,1.9194,1.922,1.9216,2005-02-28T06:00:00.000000Z,6440
257,1.9232,1.9228,True,1.925,1.9246,1.921,1.9206,1.9241,1.9237,2005-02-28T10:00:00.000000Z,8006
258,1.9233,1.9229,True,1.9262,1.9258,1.9217,1.9211,1.9234,1.923,2005-02-28T14:00:00.000000Z,9275
259,1.9213,1.9209,True,1.9236,1.9232,1.921,1.9206,1.9232,1.9228,2005-02-28T18:00:00.000000Z,4427
260,1.9185,1.9181,True,1.9218,1.9214,1.9185,1.9181,1.9213,1.9209,2005-02-28T22:00:00.000000Z,1053
261,1.9201,1.9197,True,1.9203,1.9199,1.9176,1.9172,1.9185,1.9181,2005-03-01T02:00:00.000000Z,1560
262,1.9217,1.9213,True,1.9222,1.9218,1.918,1.9176,1.9201,1.9197,2005-03-01T06:00:00.000000Z,7139
263,1.9197,1.9193,True,1.923,1.9226,1.9196,1.9192,1.9217,1.9213,2005-03-01T10:00:00.000000Z,8057
264,1.919,1.9186,True,1.9225,1.9221,1.9176,1.9172,1.9196,1.9192,2005-03-01T14:00:00.000000Z,9473
265,1.9213,1.9209,True,1.922,1.9216,1.919,1.9186,1.919,1.9186,2005-03-01T18:00:00.000000Z,3390
266,1.9175,1.9171,True,1.9217,1.9213,1.9165,1.9161,1.9213,1.9209,2005-03-01T22:00:00.000000Z,1777
267,1.9168,1.9164,True,1.9186,1.9182,1.9166,1.9162,1.9175,1.9171,2005-03-02T02:00:00.000000Z,1082
268,1.9091,1.9087,True,1.9196,1.9192,1.9087,1.9083,1.9166,1.9162,2005-03-02T06:00:00.000000Z,7909
269,1.9093,1.9089,True,1.9121,1.9117,1.9082,1.9078,1.9091,1.9087,2005-03-02T10:00:00.000000Z,9302
270,1.9122,1.9118,True,1.9132,1.9128,1.909,1.9086,1.9094,1.909,2005-03-02T14:00:00.000000Z,8825
271,1.9141,1.9137,True,1.9142,1.9138,1.9114,1.911,1.9122,1.9118,2005-03-02T18:00:00.000000Z,3925
272,1.9124,1.912,True,1.9142,1.9138,1.9115,1.9111,1.914,1.9136,2005-03-02T22:00:00.000000Z,1081
273,1.9116,1.9112,True,1.9139,1.9135,1.9113,1.9109,1.9124,1.912,2005-03-03T02:00:00.000000Z,731
274,1.9096,1.9092,True,1.9124,1.912,1.9087,1.9083,1.9115,1.9111,2005-03-03T06:00:00.000000Z,6929
275,1.9092,1.9088,True,1.9126,1.9122,1.9091,1.9087,1.9097,1.9093,2005-03-03T10:00:00.000000Z,8060
276,1.9094,1.909,True,1.9106,1.9102,1.906,1.9056,1.9092,1.9088,2005-03-03T14:00:00.000000Z,9243
277,1.907,1.9066,True,1.9096,1.9092,1.906,1.9056,1.9095,1.9091,2005-03-03T18:00:00.000000Z,3864
278,1.9075,1.9071,True,1.9078,1.9074,1.9063,1.9059,1.907,1.9066,2005-03-03T22:00:00.000000Z,698
279,1.9065,1.9061,True,1.908,1.9076,1.9061,1.9057,1.9076,1.9072,2005-03-04T02:00:00.000000Z,577
280,1.9072,1.9068,True,1.9085,1.9081,1.9057,1.9053,1.9065,1.9061,2005-03-04T06:00:00.000000Z,5911
281,1.9123,1.9119,True,1.9133,1.9126,1.9053,1.9046,1.9073,1.9069,2005-03-04T10:00:00.000000Z,7991
282,1.9241,1.9237,True,1.9275,1.9271,1.9116,1.9112,1.9121,1.9117,2005-03-04T14:00:00.000000Z,10330
283,1.9233,1.9223,True,1.9251,1.9247,1.9229,1.9219,1.9241,1.9237,2005-03-04T18:00:00.000000Z,2577
284,1.9242,1.9232,True,1.9242,1.9232,1.923,1.922,1.9232,1.9222,2005-03-06T18:00:00.000000Z,109
285,1.9234,1.923,True,1.9256,1.9246,1.9228,1.9221,1.9242,1.9232,2005-03-06T22:00:00.000000Z,774
286,1.9215,1.9211,True,1.9239,1.9235,1.9206,1.9202,1.9233,1.9229,2005-03-07T02:00:00.000000Z,958
287,1.9169,1.9165,True,1.9229,1.9225,1.9168,1.9164,1.9214,1.921,2005-03-07T06:00:00.000000Z,6833
288,1.9131,1.9127,True,1.9174,1.917,1.9122,1.9118,1.9169,1.9165,2005-03-07T10:00:00.000000Z,8531
289,1.9161,1.9157,True,1.9178,1.9174,1.9118,1.9114,1.9131,1.9127,2005-03-07T14:00:00.000000Z,7900
290,1.9146,1.9142,True,1.9162,1.9158,1.9136,1.9132,1.9161,1.9157,2005-03-07T18:00:00.000000Z,3523
291,1.9165,1.9161,True,1.9166,1.9162,1.9139,1.9135,1.9147,1.9143,2005-03-07T22:00:00.000000Z,1116
292,1.9161,1.9157,True,1.9162,1.9158,1.9133,1.9129,1.9162,1.9158,2005-03-08T02:00:00.000000Z,734
293,1.9204,1.92,True,1.9223,1.9219,1.9133,1.9129,1.916,1.9156,2005-03-08T06:00:00.000000Z,7333
294,1.9238,1.9234,True,1.9241,1.9237,1.9191,1.9187,1.9203,1.9199,2005-03-08T10:00:00.000000Z,8416
295,1.9283,1.9279,True,1.9328,1.9324,1.9236,1.9232,1.9238,1.9234,2005-03-08T14:00:00.000000Z,9965
296,1.9294,1.929,True,1.9305,1.9301,1.9274,1.927,1.9283,1.9279,2005-03-08T18:00:00.000000Z,4337
297,1.9278,1.9274,True,1.9306,1.9302,1.9273,1.9269,1.9294,1.929,2005-03-08T22:00:00.000000Z,1137
298,1.9281,1.9277,True,1.9292,1.9288,1.9274,1.927,1.9278,1.9274,2005-03-09T02:00:00.000000Z,756
299,1.9269,1.9265,True,1.9322,1.9318,1.9253,1.9249,1.9282,1.9278,2005-03-09T06:00:00.000000Z,7229
300,1.923,1.9226,True,1.9285,1.9281,1.923,1.9226,1.9269,1.9265,2005-03-09T10:00:00.000000Z,9250
301,1.927,1.9266,True,1.9293,1.9289,1.9203,1.9199,1.923,1.9226,2005-03-09T14:00:00.000000Z,9087
302,1.9256,1.9252,True,1.9289,1.9285,1.9234,1.923,1.927,1.9266,2005-03-09T18:00:00.000000Z,4801
303,1.9265,1.9261,True,1.9266,1.9262,1.922,1.9216,1.9254,1.925,2005-03-09T22:00:00.000000Z,1297
304,1.9285,1.9281,True,1.9301,1.9297,1.9254,1.925,1.9266,1.9262,2005-03-10T02:00:00.000000Z,2284
305,1.9298,1.9294,True,1.9308,1.9304,1.9257,1.9253,1.9286,1.9282,2005-03-10T06:00:00.000000Z,7578
306,1.9271,1.9267,True,1.9305,1.9301,1.9244,1.924,1.9297,1.9293,2005-03-10T10:00:00.000000Z,9130
307,1.9231,1.9227,True,1.9275,1.9271,1.9217,1.9213,1.9271,1.9267,2005-03-10T14:00:00.000000Z,9356
308,1.9228,1.9224,True,1.9266,1.9262,1.9209,1.9205,1.923,1.9226,2005-03-10T18:00:00.000000Z,4707
309,1.9231,1.9227,True,1.9247,1.9243,1.9212,1.9208,1.9228,1.9224,2005-03-10T22:00:00.000000Z,870
310,1.9244,1.924,True,1.9252,1.9248,1.9217,1.9213,1.9234,1.923,2005-03-11T02:00:00.000000Z,794
311,1.9187,1.9183,True,1.9249,1.9245,1.9167,1.9163,1.9243,1.9239,2005-03-11T06:00:00.000000Z,6556
312,1.9223,1.9219,True,1.9295,1.929,1.9175,1.9171,1.9187,1.9183,2005-03-11T10:00:00.000000Z,8316
313,1.9262,1.9258,True,1.9283,1.9279,1.9208,1.9204,1.9223,1.9219,2005-03-11T14:00:00.000000Z,10589
314,1.9263,1.9253,True,1.9272,1.9268,1.9231,1.9227,1.9262,1.9258,2005-03-11T18:00:00.000000Z,2549
315,1.9264,1.9254,True,1.9264,1.9254,1.9264,1.9254,1.9264,1.9254,2005-03-11T22:00:00.000000Z,1
316,1.9263,1.9253,True,1.9272,1.9262,1.9248,1.9238,1.9262,1.9252,2005-03-13T18:00:00.000000Z,123
317,1.9242,1.9238,True,1.9283,1.9273,1.9225,1.9221,1.9264,1.9254,2005-03-13T22:00:00.000000Z,1192
318,1.9242,1.9238,True,1.9251,1.9247,1.9228,1.9224,1.9241,1.9237,2005-03-14T02:00:00.000000Z,1096
319,1.9198,1.9194,True,1.9244,1.924,1.9172,1.9168,1.924,1.9236,2005-03-14T06:00:00.000000Z,6724
320,1.9179,1.9175,True,1.9223,1.9219,1.9173,1.9169,1.9199,1.9195,2005-03-14T10:00:00.000000Z,7904
321,1.9128,1.9124,True,1.9181,1.9177,1.9103,1.9099,1.918,1.9176,2005-03-14T14:00:00.000000Z,8747
322,1.9139,1.9135,True,1.9154,1.915,1.9105,1.9101,1.9129,1.9125,2005-03-14T18:00:00.000000Z,4037
323,1.9148,1.9144,True,1.915,1.9146,1.9119,1.9115,1.9139,1.9135,2005-03-14T22:00:00.000000Z,952
324,1.9145,1.9141,True,1.9165,1.9161,1.9144,1.914,1.9148,1.9144,2005-03-15T02:00:00.000000Z,740
325,1.9147,1.9143,True,1.9164,1.916,1.9114,1.911,1.9146,1.9142,2005-03-15T06:00:00.000000Z,7446
326,1.9243,1.9236,True,1.926,1.9253,1.9143,1.9139,1.9148,1.9144,2005-03-15T10:00:00.000000Z,9334
327,1.9144,1.914,True,1.9246,1.9239,1.9122,1.9118,1.9243,1.9236,2005-03-15T14:00:00.000000Z,9895
328,1.9133,1.9128,True,1.9148,1.9144,1.9119,1.9115,1.9144,1.914,2005-03-15T18:00:00.000000Z,3270
329,1.9129,1.9124,True,1.914,1.9135,1.9115,1.911,1.9133,1.9128,2005-03-15T22:00:00.000000Z,884
330,1.9138,1.9133,True,1.9149,1.9144,1.9119,1.9114,1.9129,1.9124,2005-03-16T02:00:00.000000Z,917
331,1.9208,1.9204,True,1.9224,1.922,1.9138,1.9133,1.9139,1.9134,2005-03-16T06:00:00.000000Z,6826
332,1.9277,1.9273,True,1.9289,1.9285,1.9207,1.9203,1.9207,1.9203,2005-03-16T10:00:00.000000Z,9288
333,1.9259,1.9255,True,1.9297,1.9293,1.9249,1.9245,1.9277,1.9273,2005-03-16T14:00:00.000000Z,9308
334,1.9263,1.9259,True,1.9274,1.927,1.9247,1.9243,1.9259,1.9255,2005-03-16T18:00:00.000000Z,3276
335,1.9258,1.9254,True,1.9287,1.9283,1.9245,1.9241,1.9264,1.926,2005-03-16T22:00:00.000000Z,1106
336,1.9228,1.9224,True,1.9265,1.9261,1.9223,1.9219,1.9259,1.9255,2005-03-17T02:00:00.000000Z,1213
337,1.9255,1.9251,True,1.9273,1.9269,1.9226,1.9222,1.9228,1.9224,2005-03-17T06:00:00.000000Z,6415
338,1.9203,1.9199,True,1.9263,1.9259,1.9187,1.9183,1.9255,1.9251,2005-03-17T10:00:00.000000Z,8846
339,1.9238,1.9234,True,1.9267,1.9263,1.9193,1.9189,1.9202,1.9198,2005-03-17T14:00:00.000000Z,9436
340,1.9255,1.9251,True,1.9259,1.9255,1.9229,1.9225,1.9237,1.9233,2005-03-17T18:00:00.000000Z,4311
341,1.9238,1.9234,True,1.9258,1.9254,1.9225,1.9221,1.9255,1.9251,2005-03-17T22:00:00.000000Z,747
342,1.9209,1.9205,True,1.9241,1.9237,1.9204,1.92,1.9239,1.9235,2005-03-18T02:00:00.000000Z,934
343,1.9173,1.9169,True,1.9227,1.9223,1.9151,1.9147,1.9209,1.9205,2005-03-18T06:00:00.000000Z,6765
344,1.9148,1.9144,True,1.9182,1.9178,1.9142,1.9138,1.9175,1.9171,2005-03-18T10:00:00.000000Z,8414
345,1.9204,1.92,True,1.9217,1.9213,1.9126,1.9122,1.9148,1.9144,2005-03-18T14:00:00.000000Z,9118
346,1.9224,1.9214,True,1.9226,1.9216,1.9188,1.9184,1.9205,1.9201,2005-03-18T18:00:00.000000Z,2425
347,1.922,1.921,True,1.9227,1.9217,1.922,1.921,1.9227,1.9217,2005-03-20T14:00:00.000000Z,5
348,1.9208,1.9198,True,1.922,1.921,1.9205,1.9195,1.9215,1.9205,2005-03-20T18:00:00.000000Z,245
349,1.9166,1.9162,True,1.9208,1.9198,1.9164,1.916,1.9207,1.9197,2005-03-20T22:00:00.000000Z,813
350,1.914,1.9136,True,1.9166,1.9162,1.9128,1.9124,1.9166,1.9162,2005-03-21T02:00:00.000000Z,1597
351,1.906,1.9056,True,1.9181,1.9177,1.9054,1.905,1.914,1.9136,2005-03-21T06:00:00.000000Z,7613
352,1.8993,1.8989,True,1.9072,1.9068,1.8983,1.8979,1.906,1.9056,2005-03-21T10:00:00.000000Z,8765
353,1.8971,1.8967,True,1.9,1.8996,1.8949,1.8945,1.8993,1.8989,2005-03-21T14:00:00.000000Z,9592
354,1.8967,1.8963,True,1.8993,1.8989,1.8962,1.8958,1.8971,1.8967,2005-03-21T18:00:00.000000Z,3856
355,1.8975,1.8971,True,1.8976,1.8972,1.895,1.8946,1.8967,1.8963,2005-03-21T22:00:00.000000Z,1102
356,1.8972,1.8968,True,1.8983,1.8979,1.8967,1.8963,1.8974,1.897,2005-03-22T02:00:00.000000Z,914
357,1.9012,1.9008,True,1.9018,1.9014,1.8954,1.895,1.8973,1.8969,2005-03-22T06:00:00.000000Z,7096
358,1.8994,1.899,True,1.9011,1.9007,1.8978,1.8973,1.9011,1.9007,2005-03-22T10:00:00.000000Z,8750
359,1.8986,1.8982,True,1.9012,1.9008,1.8985,1.8981,1.8995,1.8991,2005-03-22T14:00:00.000000Z,8065
360,1.8864,1.886,True,1.9026,1.9019,1.8802,1.8798,1.8986,1.8982,2005-03-22T18:00:00.000000Z,6603
361,1.8868,1.8864,True,1.8874,1.887,1.8837,1.8833,1.8864,1.886,2005-03-22T22:00:00.000000Z,1522
362,1.8863,1.8859,True,1.8877,1.8873,1.886,1.8856,1.8868,1.8864,2005-03-23T02:00:00.000000Z,944
363,1.8792,1.8788,True,1.8888,1.8884,1.8785,1.8781,1.8864,1.886,2005-03-23T06:00:00.000000Z,7828
364,1.8727,1.8723,True,1.8824,1.882,1.8701,1.8695,1.8791,1.8787,2005-03-23T10:00:00.000000Z,9663
365,1.8706,1.8702,True,1.8773,1.8769,1.8678,1.8674,1.8727,1.8723,2005-03-23T14:00:00.000000Z,11099
366,1.8694,1.869,True,1.872,1.8716,1.8665,1.8661,1.8706,1.8702,2005-03-23T18:00:00.000000Z,4759
367,1.8708,1.8704,True,1.8717,1.8713,1.8687,1.8683,1.8695,1.8691,2005-03-23T22:00:00.000000Z,1103
368,1.8722,1.8718,True,1.8733,1.8729,1.8699,1.8695,1.8708,1.8704,2005-03-24T02:00:00.000000Z,867
369,1.8705,1.8701,True,1.8744,1.874,1.8688,1.8684,1.8722,1.8718,2005-03-24T06:00:00.000000Z,7291
370,1.8725,1.8721,True,1.8736,1.8732,1.8673,1.8669,1.8705,1.8701,2005-03-24T10:00:00.000000Z,8968
371,1.87,1.8696,True,1.8742,1.8738,1.8686,1.8682,1.8726,1.8722,2005-03-24T14:00:00.000000Z,10044
372,1.8691,1.8687,True,1.8704,1.87,1.8687,1.8683,1.87,1.8696,2005-03-24T18:00:00.000000Z,1243
373,1.8693,1.8689,True,1.8701,1.8697,1.868,1.8676,1.869,1.8686,2005-03-24T22:00:00.000000Z,515
374,1.8691,1.8687,True,1.8699,1.8695,1.8689,1.8685,1.8691,1.8687,2005-03-25T02:00:00.000000Z,436
375,1.8715,1.8711,True,1.8725,1.8721,1.868,1.8676,1.8695,1.8691,2005-03-25T06:00:00.000000Z,1523
376,1.8683,1.8679,True,1.8716,1.8712,1.8679,1.8675,1.8715,1.8711,2005-03-25T10:00:00.000000Z,2617
377,1.8689,1.8685,True,1.8702,1.8698,1.8681,1.8677,1.8683,1.8679,2005-03-25T14:00:00.000000Z,2136
378,1.8709,1.8699,True,1.8709,1.8699,1.8683,1.8679,1.8689,1.8685,2005-03-25T18:00:00.000000Z,531
379,1.8602,1.8598,True,1.8711,1.8701,1.86,1.8596,1.8711,1.8701,2005-03-27T22:00:00.000000Z,1226
380,1.8632,1.8628,True,1.8646,1.8642,1.8597,1.8593,1.8602,1.8598,2005-03-28T02:00:00.000000Z,1055
381,1.8642,1.8638,True,1.8646,1.8642,1.8618,1.8614,1.8631,1.8627,2005-03-28T06:00:00.000000Z,783
382,1.8614,1.861,True,1.8659,1.8655,1.86,1.8596,1.8643,1.8639,2005-03-28T10:00:00.000000Z,1678
383,1.8661,1.8657,True,1.8678,1.8674,1.8614,1.861,1.8615,1.8611,2005-03-28T14:00:00.000000Z,3556
384,1.867,1.8666,True,1.8671,1.8667,1.8643,1.8639,1.8661,1.8657,2005-03-28T18:00:00.000000Z,3180
385,1.8682,1.8678,True,1.8691,1.8687,1.8653,1.8649,1.867,1.8666,2005-03-28T22:00:00.000000Z,1411
386,1.8681,1.8677,True,1.8709,1.8705,1.8672,1.8668,1.8683,1.8679,2005-03-29T02:00:00.000000Z,1597
387,1.8735,1.8731,True,1.8751,1.8747,1.8681,1.8677,1.8681,1.8677,2005-03-29T06:00:00.000000Z,8465
388,1.8733,1.8729,True,1.8761,1.8757,1.872,1.8716,1.8735,1.8731,2005-03-29T10:00:00.000000Z,8045
389,1.8752,1.8748,True,1.876,1.8756,1.8715,1.8711,1.8733,1.8729,2005-03-29T14:00:00.000000Z,8328
390,1.8742,1.8738,True,1.8768,1.8764,1.8738,1.8734,1.875,1.8746,2005-03-29T18:00:00.000000Z,4298
391,1.8768,1.8764,True,1.877,1.8766,1.8742,1.8738,1.8742,1.8738,2005-03-29T22:00:00.000000Z,1025
392,1.8799,1.8795,True,1.8809,1.8805,1.8767,1.8763,1.8767,1.8763,2005-03-30T02:00:00.000000Z,1359
393,1.8811,1.8807,True,1.8837,1.8833,1.878,1.8776,1.8799,1.8795,2005-03-30T06:00:00.000000Z,9012
394,1.8824,1.882,True,1.8838,1.8834,1.8796,1.8792,1.8811,1.8807,2005-03-30T10:00:00.000000Z,8567
395,1.8819,1.8815,True,1.8851,1.8847,1.8799,1.8795,1.8824,1.882,2005-03-30T14:00:00.000000Z,8930
396,1.8786,1.8782,True,1.8819,1.8815,1.8784,1.878,1.8819,1.8815,2005-03-30T18:00:00.000000Z,4332
397,1.8796,1.8792,True,1.882,1.8816,1.8768,1.8764,1.8786,1.8782,2005-03-30T22:00:00.000000Z,1368
398,1.8795,1.8791,True,1.8806,1.8802,1.8781,1.8777,1.8796,1.8792,2005-03-31T02:00:00.000000Z,1004
399,1.8826,1.8822,True,1.8827,1.8823,1.8756,1.8752,1.8796,1.8792,2005-03-31T06:00:00.000000Z,9418
400,1.8869,1.8865,True,1.888,1.8876,1.8809,1.8805,1.8827,1.8823,2005-03-31T10:00:00.000000Z,8716
401,1.8886,1.8882,True,1.892,1.8916,1.8862,1.8858,1.8869,1.8865,2005-03-31T14:00:00.000000Z,9224
402,1.8906,1.8902,True,1.8916,1.8912,1.8879,1.8875,1.8886,1.8882,2005-03-31T18:00:00.000000Z,4914
403,1.8867,1.8863,True,1.8906,1.8902,1.8857,1.8853,1.8906,1.8902,2005-03-31T22:00:00.000000Z,1234
404,1.8875,1.8871,True,1.8881,1.8877,1.8856,1.8852,1.8867,1.8863,2005-04-01T02:00:00.000000Z,783
405,1.8875,1.8871,True,1.8898,1.8894,1.8857,1.8853,1.8875,1.8871,2005-04-01T06:00:00.000000Z,8181
406,1.8947,1.8943,True,1.8982,1.8975,1.8863,1.8859,1.8874,1.887,2005-04-01T10:00:00.000000Z,7692
407,1.8795,1.8791,True,1.8951,1.8947,1.8764,1.876,1.8947,1.8943,2005-04-01T14:00:00.000000Z,10146
408,1.8827,1.8817,True,1.8833,1.8829,1.8791,1.8787,1.8795,1.8791,2005-04-01T18:00:00.000000Z,3937
409,1.8811,1.8801,True,1.8826,1.8816,1.881,1.88,1.8819,1.8809,2005-04-03T17:00:00.000000Z,79
410,1.8799,1.8795,True,1.8813,1.8806,1.8783,1.8773,1.8812,1.8802,2005-04-03T21:00:00.000000Z,879
411,1.8795,1.8791,True,1.8805,1.8801,1.8785,1.8781,1.8799,1.8795,2005-04-04T01:00:00.000000Z,805
412,1.8745,1.8741,True,1.8799,1.8795,1.8735,1.8731,1.8796,1.8792,2005-04-04T05:00:00.000000Z,6671
413,1.8747,1.8743,True,1.8783,1.8779,1.8737,1.8733,1.8745,1.8741,2005-04-04T09:00:00.000000Z,7844
414,1.874,1.8736,True,1.8753,1.8749,1.8712,1.8708,1.8747,1.8743,2005-04-04T13:00:00.000000Z,9602
415,1.8757,1.8753,True,1.8764,1.876,1.8737,1.8733,1.874,1.8736,2005-04-04T17:00:00.000000Z,3592
416,1.8765,1.8761,True,1.8779,1.8775,1.8751,1.8747,1.8756,1.8752,2005-04-04T21:00:00.000000Z,1070
417,1.8771,1.8767,True,1.8791,1.8787,1.8742,1.8738,1.8767,1.8763,2005-04-05T01:00:00.000000Z,1679
418,1.8742,1.8738,True,1.8775,1.8771,1.8733,1.8729,1.8771,1.8767,2005-04-05T05:00:00.000000Z,6593
419,1.8778,1.8774,True,1.8785,1.8781,1.8722,1.8718,1.8742,1.8738,2005-04-05T09:00:00.000000Z,8123
420,1.8776,1.8772,True,1.8806,1.8802,1.8763,1.8759,1.8779,1.8775,2005-04-05T13:00:00.000000Z,8368
421,1.8815,1.8811,True,1.882,1.8816,1.8772,1.8768,1.8776,1.8772,2005-04-05T17:00:00.000000Z,4041
422,1.8799,1.8795,True,1.8815,1.8811,1.8786,1.8782,1.8815,1.8811,2005-04-05T21:00:00.000000Z,1040
423,1.8827,1.8823,True,1.8835,1.8831,1.8792,1.8788,1.88,1.8796,2005-04-06T01:00:00.000000Z,1348
424,1.8822,1.8818,True,1.8851,1.8847,1.8802,1.8798,1.8826,1.8822,2005-04-06T05:00:00.000000Z,6944
425,1.8769,1.8765,True,1.8839,1.8835,1.8746,1.8742,1.8822,1.8818,2005-04-06T09:00:00.000000Z,9097
426,1.8828,1.8824,True,1.8832,1.8828,1.8759,1.8755,1.8769,1.8765,2005-04-06T13:00:00.000000Z,9443
427,1.881,1.8806,True,1.8832,1.8828,1.8794,1.879,1.8828,1.8824,2005-04-06T17:00:00.000000Z,3799
428,1.8797,1.8793,True,1.8812,1.8808,1.8782,1.8778,1.8811,1.8807,2005-04-06T21:00:00.000000Z,855
429,1.8835,1.8831,True,1.8841,1.8837,1.8796,1.8792,1.8796,1.8792,2005-04-07T01:00:00.000000Z,1079
430,1.8809,1.8805,True,1.8862,1.8858,1.879,1.8786,1.8835,1.8831,2005-04-07T05:00:00.000000Z,7805
431,1.8791,1.8787,True,1.8813,1.8809,1.8761,1.8757,1.881,1.8806,2005-04-07T09:00:00.000000Z,9507
432,1.8777,1.8773,True,1.8805,1.8801,1.8762,1.8758,1.8792,1.8788,2005-04-07T13:00:00.000000Z,8978
433,1.8701,1.8696,True,1.8776,1.8772,1.8685,1.8681,1.8776,1.8772,2005-04-07T17:00:00.000000Z,6076
